27.200000 0.202484 0.935510
27.300000 0.202660 0.935219
27.400000 0.202832 0.934928
27.500000 0.203009 0.934637
27.600000 0.203184 0.934344
27.700000 0.203364 0.934052
27.800000 0.203538 0.933758
27.900000 0.203721 0.933465
28.000000 0.203900 0.933171
28.100000 0.204084 0.932876
28.200000 0.204262 0.932581
28.300000 0.204445 0.932286
28.400000 0.204631 0.931990
28.500000 0.204817 0.931693
28.600000 0.205003 0.931396
28.700000 0.205192 0.931098
28.800000 0.205380 0.930800
28.900000 0.205568 0.930501
29.000000 0.205762 0.930202
29.100000 0.205951 0.929903
29.200000 0.206144 0.929603
29.300000 0.206339 0.929302
29.400000 0.206534 0.929000
29.500000 0.206732 0.928699
29.600000 0.206931 0.928396
29.700000 0.207129 0.928093
29.800000 0.207330 0.927790
29.900000 0.207532 0.927486
30.000000 0.207736 0.927181
30.100000 0.207941 0.926876
30.200000 0.208146 0.926570
30.300000 0.208353 0.926264
30.400000 0.208561 0.925957
30.500000 0.208771 0.925650
30.600000 0.208981 0.925342
30.700000 0.209194 0.925033
30.800000 0.209409 0.924724
30.900000 0.209623 0.924414
31.000000 0.209840 0.924104
31.100000 0.210058 0.923793
31.200000 0.210278 0.923481
31.300000 0.210500 0.923169
31.400000 0.210723 0.922856
31.500000 0.210948 0.922543
31.600000 0.211172 0.922229
31.700000 0.211397 0.921914
31.800000 0.211628 0.921599
31.900000 0.211860 0.921283
32.000000 0.212090 0.920966
32.100000 0.212326 0.920649
32.200000 0.212562 0.920331
32.300000 0.212798 0.920012
32.400000 0.213036 0.919693
32.500000 0.213278 0.919373
32.600000 0.213520 0.919053
32.700000 0.213765 0.918731
32.800000 0.214010 0.918409
32.900000 0.214259 0.918087
33.000000 0.214510 0.917763
33.100000 0.214761 0.917439
33.200000 0.215014 0.917114
33.300000 0.215269 0.916789
33.400000 0.215525 0.916462
33.500000 0.215788 0.916135
33.600000 0.216049 0.915808
33.700000 0.216310 0.915479
33.800000 0.216577 0.915150
33.900000 0.216845 0.914820
34.000000 0.217113 0.914490
34.100000 0.217388 0.914158
34.200000 0.217660 0.913826
34.300000 0.217936 0.913493
34.400000 0.218214 0.913159
34.500000 0.218494 0.912824
34.600000 0.218778 0.912489
34.700000 0.219063 0.912153
34.800000 0.219351 0.911816
34.900000 0.219638 0.911478
35.000000 0.219932 0.911139
35.100000 0.220221 0.910799
35.200000 0.220522 0.910459
35.300000 0.220821 0.910118
35.400000 0.221122 0.909776
35.500000 0.221428 0.909433
35.600000 0.221734 0.909089
35.700000 0.222044 0.908744
35.800000 0.222355 0.908399
35.900000 0.222669 0.908052
36.000000 0.222988 0.907705
36.100000 0.223304 0.907356
36.200000 0.223628 0.907007
36.300000 0.223953 0.906657
36.400000 0.224281 0.906306
36.500000 0.224609 0.905954
36.600000 0.224944 0.905601
36.700000 0.225282 0.905246
36.800000 0.225621 0.904891
36.900000 0.225963 0.904535
37.000000 0.226308 0.904179
37.100000 0.226658 0.903820
37.200000 0.227007 0.903462
37.300000 0.227364 0.903102
37.400000 0.227718 0.902740
37.500000 0.228080 0.902378
37.600000 0.228443 0.902015
37.700000 0.228809 0.901651
37.800000 0.229180 0.901286
37.900000 0.229552 0.900919
38.000000 0.229930 0.900552
38.100000 0.230310 0.900183
38.200000 0.230690 0.899814
38.300000 0.231078 0.899443
38.400000 0.231469 0.899071
38.500000 0.231860 0.898698
38.600000 0.232257 0.898323
38.700000 0.232658 0.897948
38.800000 0.233063 0.897571
38.900000 0.233467 0.897193
39.000000 0.233883 0.896815
39.100000 0.234297 0.896435
39.200000 0.234719 0.896053
39.300000 0.235138 0.895670
39.400000 0.235565 0.895287
39.500000 0.235993 0.894901
39.600000 0.236429 0.894515
39.700000 0.236872 0.894127
39.800000 0.237310 0.893738
39.900000 0.237755 0.893348
40.000000 0.238208 0.892956
40.100000 0.238663 0.892563
40.200000 0.239120 0.892168
40.300000 0.239579 0.891773
40.400000 0.240049 0.891376
